deal_id,target_name,acquirer_name,target_ticker,target_isin,announce_date,complete_date,withdrawn_date,expected_complete_date,assumed_complete_date,deal_status,deal_type,payment_method,deal_value_eur_th,offer_price_eur,initial_stake_pct,final_stake_pct,target_sic,target_exchange,acquirer_country,deal_completed,target_sic_primary,target_sic_2digit
1601241720,"DWYER GROUP INC., THE",MANAGEMENT,DWYR,US2674551039,2010-12-08,2010-12-23,NA,NA,NA,Completed,Institutional buy-out 100%,NA,114473.39,NA,0,100,0782 / 0783 / 1711 / 1731 / 6719 / 7349 / 7536 / 7629 / 7699,NA,US,1,0782,07
305015,WORONOCO BANCORP INC.,BERKSHIRE HILLS BANCORP INC.,WRO,US9816301066,2004-12-20,2005-06-01,NA,NA,NA,Completed,Acquisition 100%,Cash,114257.49,29.2572,0,100,6021 / 6029 / 6712,NA,US,1,6021,60
1909509772,BOJANGLES' INC.,NA,BOJA,US0974881007,2016-11-28,NA,NA,NA,2016-12-31,Completed Assumed,Acquisition 16.448%,Cash,114125.84,NA,NA,NA,5812,NASDAQ National Market,NA,0,5812,58
127402,CHROMCRAFT REVINGTON INC.,COURT SQUARE CAPITAL LTD,CRCV,US1711171041,2000-12-22,NA,2001-07-17,NA,NA,Withdrawn,Institutional buy-out 100%,Cash,114072,11.9892,0,100,2511 / 2512 / 2514 / 2519 / 5021,OTC Bulletin Board / NASDAQ OMX PHLX,US,0,2511,25
1601466624,TARGETED MEDICAL PHARMA INC.,INVESTORS,TRGM,US8761401046,2013-04-12,NA,NA,NA,2015-04-19,Completed Assumed,Acquisition 100%,Cash,114024.62,NA,0,100,2099 / 2834 / 8731,OTC Bulletin Board / NASDAQ National Market,NA,0,2099,20
1907136599,SYNUTRA INTERNATIONAL INC.,MR LIANG ZHANG,SYUT,US87164C1027,2016-11-17,2017-05-16,NA,NA,NA,Completed,Management buy-out 36.5%,Cash,114000.84,5.50939836469,63.5,100,2023 / 2032,NASDAQ National Market,NA,1,2023,20
1909173632,PARAMOUNT GOLD AND SILVER CORPORATION,COEUR MINING INC.,PZG,US69924P1021,2014-12-17,2015-04-17,NA,NA,NA,Completed,Acquisition 100%,Shares,113805.37,0.701388139951654,0,100,1041 / 1044 / 1081,NYSE MKT,US,1,1041,10
563083,HEMOSENSE INC.,INVERNESS MEDICAL INNOVATIONS INC.,HEM,US4236911040,2007-08-06,2007-11-07,NA,NA,NA,Completed,Acquisition 100%,Shares,113690.51,8.6135778,0,100,3841 / 8731,NYSE MKT,US,1,3841,38
626794,SAUER-DANFOSS INC.,DANFOSS GROUP A/S,SHS,US8041371076,2008-03-10,NA,NA,NA,2010-03-10,Completed Assumed,Acquisition 17.5%,Cash,113671.74,NA,NA,NA,3491 / 3561 / 3575 / 3621 / 3679 / 3714 / 3829 / 5013 / 5045 / 5065 / 5084 / 7371,New York Stock Exchange (NYSE),DK,0,3491,34
1941575368,AMERICAN RIVER BANKSHARES,BANK OF MARIN BANCORP,AMRB,US0293261055,2021-04-19,2021-08-06,NA,NA,NA,Completed,Acquisition 100%,Shares,113669.85,18.981597863318,0,100,6021 / 6029 / 6712,NASDAQ National Market,US,1,6021,60
430825,JAMES MONROE BANCORP INC.,MERCANTILE BANKSHARES CORPORATION,JMBI,US4703381040,2006-03-27,2006-07-18,NA,NA,NA,Completed,Acquisition 100%,Shares,113562.63,18.67545,0,100,6021 / 6029 / 6712,NA,US,1,6021,60
1907135040,METALICO INC.,YECHIU METAL RECYCLING (CHINA) LTD,MEA,US5911761022,2016-01-06,2016-07-01,NA,NA,NA,Completed,Acquisition 100%,Cash,113258.97,NA,0,100,3499 / 4953,NYSE MKT,CN,1,3499,34
1909140897,HARRY & DAVID HOLDINGS INC.,1-800-FLOWERS.COM INC.,HARR,US41587A2015,2014-09-02,2014-09-30,NA,NA,NA,Completed,Acquisition 100%,Cash,113248.03,NA,0,100,5411 / 5961,OTC Bulletin Board / Pink Sheets Grey Market,US,1,5411,54
97927,ON SEMICONDUCTOR CORPORATION,TEXAS PACIFIC GROUP INC.,ON,US6821891057,2001-08-05,2001-08-05,NA,NA,NA,Completed,Institutional buy-out increased stake,Cash,113160.57,NA,NA,NA,3674 / 3829 / 3861,NASDAQ National Market / Wiener Boerse / Bern Stock Exchange / Boerse Berlin / Boerse Duesseldorf / Boerse Frankfurt / Boerse Hannover / Boerse Hamburg / Boerse Munchen / Boerse Stuttgart / XETRA Stock Exchange / London Stock Exchange / Borsa Italiana - MTA (Mercato Telematico Azionario) / Bolsa Mexicana de Valores / Bolsa de Valores de Lima / Moscow Exchange MICEX - RTS,US,1,3674,36
90139,USA DETERGENTS INC.,CHURCH & DWIGHT COMPANY INC.,USAD,US9029381095,2001-04-02,2001-05-21,NA,NA,NA,Completed,Acquisition stake increased from 15.1% to 94.8%,Cash,113142.05,7.9814,NA,NA,2841 / 5169,NA,US,1,2841,28
1941639220,HWH INTERNATIONAL INC.,ALSET CAPITAL ACQUISITION CORPORATION,HWH,US44852G1013,2022-09-12,NA,NA,NA,2023-12-31,Completed Assumed,Acquisition 100%,Shares,113122.13,NA,0,100,8742,NASDAQ National Market,US,0,8742,87
96329,GEHL COMPANY,CIC EQUITY PARTNERS LTD,GEHL,US3684831031,2000-12-22,NA,2001-05-09,NA,NA,Withdrawn,Institutional buy-out increased from 6.4% to 100%,Cash,113020,20.343599982,6.4,100,3523,NASDAQ National Market,US,0,3523,35
1601425483,BLUEGREEN CORPORATION,WOODBRIDGE HOLDINGS LLC,BXG,US09629F1084,2012-11-15,2013-04-02,NA,NA,NA,Completed,Acquisition increased from 54% to 100% - Bid 2 - Increased offer,Cash,112994.06,7.784211721,54,100,7389,New York Stock Exchange (NYSE),US,1,7389,73
2007671509,ARC DOCUMENT SOLUTIONS INC.,TECHPRINT HOLDINGS LLC,ARC,US00191G1031,2024-08-28,2024-11-22,NA,NA,NA,Completed,Management buy-out increased from 19.6% to 100%,Cash,112855.26,3.24549075394,19.6,100,2732 / 2759 / 2789 / 2796 / 7334 / 7374 / 7389,New York Stock Exchange (NYSE),US,1,2732,27
229168,IONATRON INC.,US HOME & GARDEN INC.,AERG,US03819M1062,2004-02-25,2004-03-18,NA,NA,NA,Completed,Acquisition 100%,Shares,112787.4,NA,0,100,3484 / 3489,OTC Bulletin Board / OTC Pink Market,US,1,3484,34
1601408718,FEIHE INTERNATIONAL INC.,PLATINUM INFANT FORMULA HOLDING LTD,ADY,US31429Y1038,2013-03-04,2013-06-28,NA,NA,NA,Completed,Management buy-out 100%,Cash,112781.59,5.6774403765,0,100,2021 / 2023 / 2026 / 2043 / 2075 / 5143 / 5149,New York Stock Exchange (NYSE),KY,1,2021,20
1601375323,CREDO PETROLEUM CORPORATION,FORESTAR GROUP INC.,CRED,US2254392077,2012-06-04,2012-09-28,NA,NA,NA,Completed,Acquisition 100%,Cash,112761.83,11.2301005688,0,100,1311 / 1382 / 1389,NASDAQ National Market,US,1,1311,13
1601214198,SALARY.COM INC.,SPIRIT MERGER SUB INC.,SLRY,US7940061069,2010-09-01,2010-10-01,NA,NA,NA,Completed,Acquisition 100%,Cash,112601.05,2.986376088102,0,100,7372 / 7374,NASDAQ National Market,US,1,7372,73
1941120260,MILLENDO THERAPEUTICS INC.,OVASCIENCE INC.,TPST,US87978U1088,2018-08-09,NA,NA,NA,2018-12-31,Completed Assumed,Acquisition 100%,Shares,112523.96,NA,0,100,8731,NASDAQ National Market / Boerse Berlin / Boerse Duesseldorf / Boerse Frankfurt / Boerse Munchen / Boerse Stuttgart,US,0,8731,87
149579,HTE INC.,SUNGARD DATA SYSTEMS INC.,HTEI,US4039261080,2003-02-05,2003-03-17,NA,NA,NA,Completed,Acquisition 100%,Cash,112514.01,6.5037,0,100,4899 / 7371 / 7372,NA,US,1,4899,48
2007441491,KINNATE BIOPHARMA INC.,XRA 1 CORPORATION,KNTE,US49705R1059,2024-02-16,2025-04-03,NA,NA,NA,Completed,Acquisition 100%,Cash,112500.1,2.3879846267748,0,100,2834 / 8731,NASDAQ National Market,US,1,2834,28
1601081861,SUMTOTAL SYSTEMS INC.,VISTA EQUITY PARTNERS MANAGEMENT LLC,SUMT,US8666151076,2009-05-27,2009-07-21,NA,NA,NA,Completed,Institutional buy-out increased from 12.718% to 100%,Cash,112453.45,3.40874506005,12.718,100,7371 / 7372 / 7374,NASDAQ National Market,US,1,7371,73
1601384767,LACROSSE FOOTWEAR INC.,ABC-MART INC.,BOOT,US5056881015,2012-07-05,2012-08-16,NA,NA,NA,Completed,Acquisition 100%,Cash,112342.44,16.281513494,0,100,2252 / 3143 / 3144 / 3149 / 5139 / 5661 / 5961,NASDAQ National Market,JP,1,2252,22
2007222927,MVC CAPITAL INC.,BARINGS BDC INC.,MVC,US5538291023,2020-08-10,2020-12-23,NA,NA,NA,Completed,Acquisition 100%,Cash,112152.28,5.44217057976,0,100,6799,New York Stock Exchange (NYSE),US,1,6799,67
520391,LASON INC.,HANDSON VENTURES LLC,LSSN,US51808R2067,2007-02-27,2007-02-28,NA,NA,NA,Completed,Institutional buy-out 100%,NA,112027.86,NA,0,100,3571 / 3572 / 3575 / 5045 / 7371 / 7372,NA,US,1,3571,35
1941033847,JUNIPER PHARMACEUTICALS INC.,CATALENT BOSTON INC.,JNP,US48203L1070,2018-07-03,2018-08-14,NA,NA,NA,Completed,Acquisition 100%,Cash,111938.12,10.0835674434,0,100,2833 / 2834 / 8731,NASDAQ National Market / NASDAQ OMX PHLX,US,1,2833,28
1941288358,FIRST ADVANTAGE BANCORP,RELIANT BANCORP INC.,FABK,US31848L1044,2019-10-23,2020-04-01,NA,NA,NA,Completed,Institutional buy-out 100%,Shares,111918.83,27.8164549191,0,100,6021 / 6029 / 6712,OTC Bulletin Board,US,1,6021,60
180697,BRIO SOFTWARE INC.,HYPERION SOLUTIONS CORPORATION,BRIO,US1097041065,2003-07-23,2003-10-16,NA,NA,NA,Completed,Acquisition 100%,Cash,111868.34,2.948428,0,100,7371 / 7372,NA,US,1,7371,73
98253,ZANY BRAINY INC.,"RIGHT START INC., THE",ZANYQ,US98906Q1013,2001-08-16,2001-09-06,NA,NA,NA,Completed,Acquisition 100%,Cash,111660,NA,0,100,5945,OTC Pink Market / OTC Bulletin Board,US,1,5945,59
198130,PACIFIC CREST CAPITAL INC.,PACIFIC CAPITAL BANCORP,PCCI,US6941661091,2003-10-16,2004-03-05,NA,NA,NA,Completed,Acquisition 100%,Cash,111656.44,21.3304,0,100,6021 / 6029 / 6712,NA,US,1,6021,60
1601226574,PHOENIX TECHNOLOGIES LTD,MARLIN MANAGEMENT COMPANY LLC,PTEC,US7191531083,2010-11-03,2010-11-23,NA,NA,NA,Completed,Institutional buy-out 100% - Bid 3 - increased offer,Cash,111552.65,3.08237580294,0,100,7371 / 7372,NASDAQ National Market,US,1,7371,73
1601398037,INVESCO VAN KAMPEN TRUST FOR VALUE MUNICIPALS,INVESCO VAN KAMPEN MUNICIPAL OPPORTUNITY TRUST,VIM,US46131L1089,2012-06-22,2012-10-15,NA,NA,NA,Completed,Acquisition 100%,Shares,111521.81,11.5075541351928,0,100,6726,New York Stock Exchange (NYSE),US,1,6726,67
606162,EDGE PETROLEUM CORPORATION,CHAPARRAL ENERGY INC.,EPEXQ,US2798621064,2008-07-14,NA,2008-12-17,NA,NA,Withdrawn,Acquisition 100%,Shares,111246.43,NA,0,100,1311,NASDAQ National Market,US,0,1311,13
1909010982,FIRSTBANK CORPORATION,MERCANTILE BANK CORPORATION,FBMI,US33761G1040,2013-08-15,2014-06-02,NA,NA,NA,Completed,Acquisition 100%,Shares,111213.94,13.776691899289,0,100,6021 / 6029,NASDAQ National Market,US,1,6021,60
1909284069,ENVIVIO INC.,TELEFONAKTIEBOLAGET LM ERICSSON AB,ENVI,US29413T1060,2015-09-10,2015-10-27,NA,NA,NA,Completed,Acquisition 100%,Cash,111210.35,3.70701155805,0,100,7371 / 7372,NASDAQ National Market / Boerse Stuttgart,SE,1,7371,73
2007707778,BATTALION OIL CORPORATION,FURY RESOURCES INC.,BATL,US07134L1070,2023-12-15,NA,2024-12-20,NA,NA,Withdrawn,Acquisition 100% decreased bid,Cash,111127.98,6.7528029926,0,100,1311,NYSE MKT / Boerse Frankfurt / Boerse Munchen,US,0,1311,13
594641,COLEY PHARMACEUTICAL GROUP INC.,PFIZER INC.,COLY,US19388P1066,2007-11-16,2008-01-14,NA,NA,NA,Completed,Acquisition 100%,Cash,111028,5.416,0,100,2834 / 8731,NASDAQ National Market,US,1,2834,28
1909613008,NUMEREX CORPORATION,SIERRA WIRELESS INC.,NMRX,US67053A1025,2017-08-02,2017-12-07,NA,NA,NA,Completed,Acquisition 100%,Liabilities,110989.3,4.5217549243431,0,100,4899 / 7371 / 7372,NASDAQ National Market,CA,1,4899,48
2007704228,VILLAGE BANK AND TRUST FINANCIAL CORPORATION,TOWNEBANK,VBFC,US92705T2006,2024-09-24,2025-04-01,NA,NA,NA,Completed,Acquisition 100%,Cash,110918.92,74.17702948875,0,100,6021 / 6029,NASDAQ National Market,US,1,6021,60
1909168424,CHYRONHEGO CORPORATION,VECTOR CAPITAL MANAGEMENT LP,CHYR,US1716071048,2014-11-17,2015-03-09,NA,NA,NA,Completed,Institutional buy-out 100%,Shares,110738.79,2.602361634936,0,100,3575 / 7371 / 7372,NASDAQ National Market,US,1,3575,35
627344,GREATER COMMUNITY BANCORP,VALLEY NATIONAL BANCORP,GFLS,US39167M1080,2008-03-19,2008-07-01,NA,NA,NA,Completed,Acquisition 100%,Shares,110681.85,12.0859494,0,100,6021 / 6029 / 6712,NASDAQ National Market,US,1,6021,60
380603,NIAGARA CORPORATION,KNIA HOLDINGS INC.,NGCN,US6533494075,2006-07-19,2006-09-07,NA,NA,NA,Completed,Institutional buy-out 100%,Cash,110636.24,12.4928,0,100,3316,NA,US,1,3316,33
175979,ACRES GAMING INC.,INTERNATIONAL GAME TECHNOLOGY INC.,AGAM,US0049361001,2003-06-30,2003-10-27,NA,NA,NA,Completed,Acquisition 100%,Cash,110487,9.77385,0,100,3575 / 5045 / 7371 / 7372,NA,US,1,3575,35
190327,PSC INC.,MOHAWK ACQUISITION CORP.,PSCX,US69361E1073,2000-06-19,NA,2000-07-25,NA,NA,Withdrawn,Acquisition 100%,Cash,110443.92,9.0606905415,0,100,3571 / 5045 / 7371,NA,US,0,3571,35
138459,SYNAPTIC PHARMACEUTICAL CORPORATION,H LUNDBECK A/S,SNAP,US87156R1095,2002-11-21,2003-03-06,NA,NA,NA,Completed,Acquisition 100%,Cash,110412.5,5.93125,0,100,2834 / 8731,NA,DK,1,2834,28
92014,"YORK GROUP INC., THE",MATTHEWS INTERNATIONAL CORPORATION,YRKG,US9866321071,2001-05-23,2001-12-03,NA,NA,NA,Completed,Acquisition 100%,Cash,110384.51,12.3376,0,100,3995,NA,US,1,3995,39
517591,MOSCOW CABLECOM CORPORATION,RENOVA MEDIA ENTERPRISES LTD,MOCC,US61945R1005,2007-02-21,2007-07-19,NA,NA,NA,Completed,Institutional buy-out increased from 43.1% to 100% - Bid 3 - increased offer,Cash,110154.4,9.34863,43.1,100,4841 / 4899,NASDAQ National Market,BS,1,4841,48
2007851953,INTEVAC INC.,SEAGATE TECHNOLOGY HOLDINGS PLC,IVAC,US4611481080,2025-02-13,2025-03-31,NA,NA,NA,Completed,Acquisition 100%,Cash,110032.4,4,0,100,3571 / 3861,NASDAQ National Market,IE,1,3571,35
1941307982,WELLESLEY BANCORP INC.,CAMBRIDGE BANCORP,WEBK,US9494851069,2019-12-05,2020-06-01,NA,NA,NA,Completed,Acquisition 100%,Shares,109783.73,40.979925246348,0,100,6021 / 6029 / 6712,NASDAQ National Market,US,1,6021,60
1941557903,RIVERVIEW FINANCIAL CORPORATION,MID PENN BANCORP INC.,RIVE,US76940Q1058,2021-06-30,2021-11-30,NA,NA,NA,Completed,Acquisition 100%,Shares,109742.11,11.683530524,0,100,6021 / 6029,NASDAQ National Market / OTC Pink Market,US,1,6021,60
159457,NETRO CORPORATION,SR TELECOM INC.,NTRO,US64114R1095,2003-03-27,2003-09-05,NA,NA,NA,Completed,Acquisition 100%,Shares,109704,2.843162,0,100,3661 / 3663 / 5065,NA,CA,1,3661,36
1601060391,CAPITAL GOLD CORPORATION,GAMMON GOLD INC.,CGC,US14018Y2054,NA,NA,2009-03-31,NA,NA,Withdrawn,Acquisition 100%,Shares,109652.88,NA,0,100,1041,NYSE MKT,CA,0,1041,10
137256,HUNT CORPORATION,BERWIND CORPORATION,HUN,US4455911002,2002-11-12,2002-12-16,NA,NA,NA,Completed,Institutional buy-out 100%,Cash,109619.4,12.2125,0,100,2892 / 2893 / 2899 / 3087 / 3861 / 3951 / 3952 / 3953,NA,US,1,2892,28
1909292735,SECURITY CALIFORNIA BANCORP,PACIFIC PREMIER BANCORP INC.,SBOC,US8140341046,2015-10-01,2016-01-31,NA,NA,NA,Completed,Acquisition 100%,Shares,109584.25,17.9175821094,0,100,6021 / 6029,NA,US,1,6021,60
1909270334,FX ENERGY INC.,KIWI ACQUISITION CORPORATION,FXEN,US3026951018,2015-10-13,2015-12-31,NA,NA,NA,Completed,Acquisition 100%,Cash,109304.68,1.056305705,0,100,1311,NASDAQ National Market / NASDAQ OMX PHLX,US,1,1311,13
1909094380,TF FINANCIAL CORPORATION,NATIONAL PENN BANCSHARES INC.,THRD,US8723911074,2014-06-04,2014-10-24,NA,NA,NA,Completed,Acquisition 100%,Shares,109083.5,33.1993248636,0,100,6021 / 6029,NASDAQ National Market,US,1,6021,60
1941052862,COASTWAY BANCORP INC.,HARBORONE BANCORP INC.,CWAY,US1906321096,2018-03-14,2018-10-05,NA,NA,NA,Completed,Acquisition 100%,Cash,109059.67,24.529743750725,0,100,6021 / 6029,NASDAQ National Market,US,1,6021,60
542932,GREENHUNTER ENERGY INC.,ORION ETHANOL INC.,GRHHQ,US39530A1043,2007-05-31,NA,2007-07-13,NA,NA,Withdrawn,Acquisition 100%,Shares,108960,NA,0,100,1382 / 1389,OTC Bulletin Board,US,0,1382,13
1909270107,TECUMSEH PRODUCTS COMPANY LLC,MA INDUSTRIAL JV LLC,TECU,US8788953094,2015-08-05,2015-09-21,NA,NA,NA,Completed,Acquisition 100%,Cash,108893.86,4.4265797135,0,100,3561 / 3563,NA,US,1,3561,35
192194,HANOVER BANCORP INC.,STERLING FINANCIAL CORPORATION,HNVR,US4107102067,2000-01-26,2000-07-27,NA,NA,NA,Completed,Acquisition 100%,Shares,108834.15,NA,0,100,6021 / 6029,NASDAQ National Market,US,1,6021,60
440896,MOSSIMO INC.,CHEROKEE INC.,MOSS,US6196961071,2006-04-18,NA,2006-04-27,NA,NA,Withdrawn,Acquisition 100%,Cash,108755.21,6.83995,0,100,2329 / 2339,NA,US,0,2329,23
365893,BIOSOURCE INTERNATIONAL INC.,INVITROGEN CORPORATION,BIOI,US09066H1041,2005-07-26,2005-10-06,NA,NA,NA,Completed,Acquisition 100%,Cash,108680,10.45,0,100,2836,NA,US,1,2836,28
1909536973,ROYAL BANCSHARES OF PENNSYLVANIA INC.,BRYN MAWR BANK CORPORATION,RBPAA,US7800811058,2017-01-31,2017-12-15,NA,NA,NA,Completed,Acquisition 100%,Cash,108541.07,3.561371214484,0,100,6021 / 6029,NASDAQ National Market,US,1,6021,60
543215,EVERLAST WORLDWIDE INC.,SENECA CAPITAL MANAGEMENT LLC,EVST,US3003551047,2007-06-01,NA,2007-06-29,NA,NA,Withdrawn,Institutional buy-out 100% Bid 1 - Withdrawn,Cash,108478,19.6895,0,100,5699 / 5941,NASDAQ National Market,US,0,5699,56
1941687946,SERVICESOURCE INTERNATIONAL INC.,CONCENTRIX CORPORATION,SREV,US81763U1007,2022-05-09,2022-07-20,NA,NA,NA,Completed,Acquisition 100%,Cash Reserves,108421.59,1.46515657515,0,100,7371 / 7372,NASDAQ National Market,US,1,7371,73
1601078950,SUMTOTAL SYSTEMS INC.,ACCEL-KKR COMPANY LLC,SUMT,US8666151076,2009-05-19,NA,2009-05-27,NA,NA,Withdrawn,Institutional buy-out 100% - Bid 2 - Increased Offer,Cash,108370.55,3.4313027544,0,100,7371 / 7372 / 7374,NASDAQ National Market,US,0,7371,73
1601256228,TGC INDUSTRIES INC.,DAWSON GEOPHYSICAL COMPANY (OLD),DWSN,US2393601008,2011-03-21,NA,2011-10-28,NA,NA,Withdrawn,Acquisition 100%,Shares,108370.24,5.6429823680334,0,100,8713,NASDAQ National Market / Boerse Berlin / Boerse Frankfurt / Boerse Munchen / NASDAQ OMX PHLX,US,0,8713,87
1601226571,PHOENIX TECHNOLOGIES LTD,"GORES GROUP LLC, THE",PTEC,US7191531083,2010-11-01,NA,2010-11-08,NA,NA,Withdrawn,Institutional buy-out 100%,Cash,108138.78,2.98804526412,0,100,7371 / 7372,NASDAQ National Market,US,0,7371,73
539318,PEOPLES BANCTRUST COMPANY INC.,BANCTRUST FINANCIAL GROUP INC.,PBTC,US7097961061,2007-05-21,2007-10-15,NA,NA,NA,Completed,Acquisition 100%,Cash,108082.6,17.99025,0,100,6021 / 6029 / 6712,NASDAQ National Market,US,1,6021,60
1601042787,TARGANTA THERAPEUTICS CORPORATION,"MEDICINES COMPANY, THE",TARG,US87612C1009,2009-01-12,2009-02-26,NA,NA,NA,Completed,Acquisition 100%,Cash,108077.06,1.5723616256,0,100,2834 / 8731,NASDAQ National Market,US,1,2834,28
330977,DIGITAL IMPACT INC.,ACXIOM CORPORATION,DIGI,US25385G1067,2005-03-28,2005-05-06,NA,NA,NA,Completed,Acquisition 100%,Cash,108066,2.70165,0,100,4899 / 8742,NA,US,1,4899,48
143414,BAY STATE BANCORP INC.,SEACOAST FINANCIAL SERVICES CORPORATION,BYS,US0726111067,2002-12-19,2003-06-02,NA,NA,NA,Completed,Acquisition 100%,Cash,107928.86,22.506168,0,100,6021 / 6029 / 6712,NA,US,1,6021,60
274736,REDWOOD EMPIRE BANCORP,WESTAMERICA BANCORPORATION,REBC,US7578971035,2004-08-25,2005-03-02,NA,NA,NA,Completed,Acquisition 100%,Shares,107872.92,21.802164,0,100,6021 / 6029 / 6712,NA,US,1,6021,60
1909445798,BLUE BIRD CORPORATION,ASP BB HOLDINGS LLC,BLBD,US0953061068,2016-05-27,NA,NA,NA,2018-05-27,Completed Assumed,Institutional buy-out 57%,Cash,107833.77,NA,0,57,3711,NASDAQ National Market / Boerse Berlin / Boerse Frankfurt / Boerse Munchen / Boerse Stuttgart,US,0,3711,37
119905,DATUM INC.,SYMMETRICOM INC.,DATM,US2382081022,2002-05-23,2002-10-29,NA,NA,NA,Completed,Acquisition 100%,Shares,107817.01,17.106072,0,100,3825 / 3845,NA,US,1,3825,38
160821,ENTERCEPT SECURITY TECHNOLOGIES,NETWORK ASSOCIATES INC.,MFE,US5790641063,2003-04-04,2003-04-30,NA,NA,NA,Completed,Acquisition 100%,Cash,107806.8,NA,0,100,7371 / 7372,New York Stock Exchange (NYSE),US,1,7371,73
1601089692,MONOGRAM BIOSCIENCES INC.,MASTIFF ACQUISITION CORPORATION,MGRM,US60975U2078,2009-06-23,2009-08-04,NA,NA,NA,Completed,Acquisition 100%,Cash,107500.02,3.15564584972,0,100,2834 / 8731,NASDAQ National Market,US,1,2834,28
140737,HOOVERS INC.,DUN & BRADSTREET CORPORATION,HOOV,US4393211002,2002-12-05,2003-03-04,NA,NA,NA,Completed,Acquisition 100%,Cash,107394.3,6.4253,0,100,4899 / 7383,NA,US,1,4899,48
1941664202,VOLT INFORMATION SCIENCES INC.,VEGA CONSULTING INC.,VISI,US9287031077,2022-03-14,2022-04-21,NA,NA,NA,Completed,Acquisition 87.893%,Cash,107387.15,5.5286753334,0,87.893,7361 / 7373 / 7374,OTC Pink Market,US,1,7361,73
192953,BUSINESS BANCORP,UNIONBANCAL CORPORATION,BZBC,US12323X1028,2003-09-26,2004-01-16,NA,NA,NA,Completed,Acquisition 100%,Cash,107366.91,NA,0,100,6021 / 6029 / 6712,NA,US,1,6021,60
1941553717,CORTLAND BANCORP INC.,FARMERS NATIONAL BANC CORPORATION,CLDB,US2205871096,2021-06-23,2021-11-01,NA,NA,NA,Completed,Acquisition 100%,Shares,107252.67,25.204378542844,0,100,6021 / 6029,NASDAQ National Market / OTC Pink Market,US,1,6021,60
582982,TRAFFIX INC.,NEW MOTION INC.,TRFX,US8927211016,2007-09-27,2008-02-05,NA,NA,NA,Completed,Acquisition 100%,Shares,107174.86,7.12172205,0,100,4899 / 7374 / 8742,NASDAQ National Market,US,1,4899,48
1601314821,FRONTIER AIRLINES HOLDINGS INC.,INDIGO FRONTIER HOLDINGS COMPANY LLC,FAL,US3590591026,2013-10-01,2013-12-03,NA,NA,NA,Completed,Institutional buy-out 100%,Liabilities,107102.2,NA,0,100,4512,Boerse Berlin / OTC Bulletin Board,US,1,4512,45
262447,GENUS INC.,AIXTRON AG,GGNS,US3724611039,2004-07-02,2005-03-10,NA,NA,NA,Completed,Acquisition 100%,Shares,106969.78,2.697031,0,100,3674 / 5065,NA,DE,1,3674,36
503773,ELECTRONIC CLEARING HOUSE INC.,INTUIT INC.,ECHO,US2855625008,2006-12-14,NA,2007-03-27,NA,NA,Withdrawn,Acquisition 100% - Withdrawn,Cash,106883.4,14.113125,0,100,6019 / 6099,NASDAQ National Market,US,0,6019,60
1941336109,ZAGG INC.,ZEPHYR PARENT INC.,ZAGG,US98884U1088,2020-12-11,2021-02-22,NA,NA,NA,Completed,Acquisition 100%,Cash,106697.23,3.671277839645,0,100,5961 / 5999,NASDAQ National Market,US,1,5961,59
1909018620,MTR GAMING GROUP INC.,ELDORADO HOLDCO LLC,MNTG,US5537691009,2013-09-09,NA,2013-11-19,NA,NA,Withdrawn,Acquisition 100% - Bid 1 - Withdrawn,Cash,106496.36,3.813941530135,0,100,7948 / 7999,NASDAQ National Market,US,0,7948,79
2007497603,SOCIETAL CDMO INC.,CORERX INC.,SCTL,US75629F1093,2024-02-28,2024-04-08,NA,NA,NA,Completed,Acquisition 100%,Cash,106455.53,1.01591164873,0,100,2834 / 8731,NASDAQ National Market,US,1,2834,28
1909597814,FOUR OAKS FINCORP INC.,UNITED COMMUNITY BANKS INC.,FOFN,US3508912066,2017-06-27,2017-11-01,NA,NA,NA,Completed,Acquisition 100%,Shares,106439.57,15.7899668830475,0,100,6021 / 6029,OTC Bulletin Board / OTC Pink Market,US,1,6021,60
2007099034,FIRST MIAMI BANCORP INC.,UNITED COMMUNITY BANKS INC.,FMIA,US3208511085,2023-02-13,2023-07-03,NA,NA,NA,Completed,Acquisition 100%,Shares,106240.49,NA,0,100,6021 / 6029,OTC Bulletin Board / OTC Pink Market,US,1,6021,60
160554,ELITE INFORMATION GROUP INC.,GULF ACQUISITION CORPORATION,ELTE,US28659M1062,2003-04-03,2003-05-09,NA,NA,NA,Completed,Acquisition 100%,Cash,106127.8,12.1786,0,100,7372,NA,US,1,7372,73
532965,DESERT COMMUNITY BANK,EAST WEST BANCORP INC.,DCBK,US25037Y1091,2007-04-24,2007-08-18,NA,NA,NA,Completed,Acquisition 100%,Cash,106051.62,17.8488,0,100,6021 / 6029,NASDAQ National Market,US,1,6021,60
1909078597,CENTRIX BANK & TRUST,EASTERN BANK CORPORATION,CXBT,US15640A1016,2014-03-04,2014-10-24,NA,NA,NA,Completed,Acquisition 100%,Cash,105921.66,32.4088647478,0,100,6021 / 6029,OTC Pink Market,US,1,6021,60
1941418399,STONEMOR INC.,AXAR CEMETERY PARENT CORP,STON,US86184W1062,2022-05-24,2022-11-03,NA,NA,NA,Completed,Acquisition increased from 75% to 100%,Cash,105638.48,3.56590750425,75,100,6553 / 7261,New York Stock Exchange (NYSE),US,1,6553,65
